sku,ean,regular_price,stock_quantity,stock_status,manage_stock,post_title,brand
USB3C-901-1H,5055781245367,5.67,10,instock,yes,USB 3.1 Type C (M) to Type C (M) Cable 1.5m Black OEM Data Cable,TARGET
AUV128-256G-RBE,4713435796634,23.14,39,instock,yes,"Adata DashDrive UV128 256GB USB 3.0 Flash Drive, Black and Blue",ADATA
ALEG-710-2TCS,4711085939470,179.59,20,instock,yes,"Adata Legend 700 (ALEG-710-2TCS) 2TB NVMe SSD, M.2 Interface, PCIe Gen3, 2280, Read 2400MB/s, Write 1800MB/s, Heatsink, 3 Year Warranty",ADATA
BL106,4260052190784,6.46,61,instock,yes,"Be Quiet! PURE WINGS 3 120mm PWM High-Speed Case Fan, Rifle Bearing, Newly Designed Fan Blades And Re-Arranged Angle For Extraordinary Air Pressure, 3 Years Warranty",BEQUIET
T253X7001T0C101,765441065628,89.95,17,instock,yes,"Team QX2 (T253X7001T0C101) 1TB 2.5 Inch SSD, Sata 3 Interface, Read 560MB/s, Write 500MB/s, 3 Year Warranty",TEAM
BW030EU,4260052193198.00,46.6,20,instock,yes,"be quiet! Pure Loop 3 LX Liquid CPU Cooler, Universal Socket, 240mm Radiator, 2 x Light  Wings LX PWM High Speed, Stylish ARGB cooling block featuring 10 included lighting foils, 3-year manufacurer's warranty.",BEQUIET
ARCHER T2U,6935364080099,11.6,60,instock,yes,TP-Link Archer T2U AC600 Dual Band Wireless USB Adapter,TP-LINK
EP2-36894,0196388569243,73.57,1000,instock,yes,"Microsoft 365 Family Medialess Latest Version - 1 Year Subscription 6 Users, up to 5 devices  - Electronic Download ESD",MICROSOFT
UD512GEX3L1-C,4711085947376,102.02,4,instock,yes,"Adata Premier Extreme 512GB microSDXC SD7.1 Express Card, Nintendo Switch 2 Ready",ADATA
BP007EU,4260052191378,78.55,38,instock,yes,"be quiet! Power Zone 2 850W PSU - 80 PLUS Platinum, Semi-Passive Cooling, Pure Wings 3 Fan, PCIe 5.1/ATX 3.1 Compatibility, 10-Year Warranty",BEQUIET
KVR56S46BD8-32,740617334036,330.48,10,instock,yes,"Kingston ValueRAM KVR56S46BD8-32 32GB (1x 32GB) SODIMM System Memory, 5600MHz, DDR5, CL46",KINGSTON
ERT-602B,5053118467611,1.04,8,instock,yes,RJ45 (M) to RJ45 (M) CAT6 2m Blue OEM Moulded Boot Copper UTP Network Cable,TARGET
BT-800,5053118003741,1.14,10,instock,yes,BT (M) to BT (F) and RJ11 (F) White OEM Direct Plug ADSL Micro Filter Adapter,TARGET
BX80768225F,5032037282376,110.16,7,instock,yes,"Intel Core Ultra 5 225F 2.7GHz up to 4.9GHz 10 Core Processor, 14 Threads, LGA 1851 Arrow Lake Processor, 20MB Cache, 65w, Maximum Turbo Power 121W, No Graphics",INTEL
TL-WA801N,1210002616010,20.8,10,instock,yes,TP-Link TL-WA801N N300 Wireless N Access Point,TP-LINK
BP021EU,4260052192030,155.71,71,instock,yes,"be quiet! DARK POWER 14, 1200W, 80 PLUS certified and Cybenetics efficiency, ATX 3.1 compliant, PCIe 5.1 compatible, backed by a 10-year manufacturer's warranty.",BEQUIET
ARCHER T2UB NANO,6935364006693,9.84,96,instock,yes,TP-Link Archer T2UB Nano AC600 Nano Dual Band Wi-Fi Bluetooth 4.2 USB Adapter,TP-LINK
TL-SX1008,6935364030926,218.43,8,instock,yes,TP-Link TL-SX1008 8-Port Metal 10G Desktop/Rackmount Switch,TP-LINK
HDHDPORT-005-2M,5055781225361,4.65,39,instock,yes,DisplayPort (M) to HDMI (M) 2m Black OEM Display Cable,TARGET
BL073,4260052188774,14.2,12,instock,yes,"be quiet! Light Wings PWM High Speed Addressable RGB Fan, 120mm, 2500RPM, 4-Pin PWM Fan & 3-Pin ARGB Connectors, Black Frame, Black Blades, ARGB Lighting on Front & Rear",BEQUIET
ARCHER TX55E,4897098687253,24.9,40,instock,yes,TP-Link Archer TX55E AX3000 Dual Band Wi-Fi 6 Bluetooth PCI Express Adapter,TP-LINK
KF432C16BBK2/64,740617319804,467.32,1,instock,yes,"Kingston FURY Beast KF432C16BBK2/64 64GB (2x 32GB) DIMM System Memory, 3200MHz, DDR4, CL16, Black, Intel XMP",KINGSTON
EP2-32410,0196388539314,61.23,17,instock,yes,Microsoft Office 365 Personal 1 Year 1 User - Retail Boxed FY25H2,MICROSOFT
AHD710P-1TU31-CBK,4713218460394,68.6,17,instock,yes,"Adata HD710 Pro Durable 1TB USB 3.1 Portable External Hard Drive IP68 Waterproof, Shockproof, Dustproof, Black",ADATA
BL096,4260052188880,13.47,4,instock,yes,"be quiet! Silent Wings 4 PWM Black Fan, 140mm, 1100RPM, 4-Pin PWM Fan Connector, Black Frame, Black Blades, Optimized Fan Blades for High End Performance, 2 Mounting Options",BEQUIET
ME10,6957939002268,9.55,26,instock,yes,Mercusys ME10 N300 Wi-Fi Range Extender,MERCUSYS
EAP615-WALL,4897098682128,61.08,17,instock,yes,TP-Link Omada EAP615-Wall AX1800 Wall Plate WiFi 6 Access Point,TP-LINK
SLEG-900-2TCS,4711085944160,199.56,5,instock,yes,"Adata Legend 900 (SLEG-900-2TCS) 2TB NVMe SSD, PCIe Gen4, M.2 Interface, 2280, Read 7000 MB/s, Write 5400 MB/s, Heatsink, 5 Year Warranty",ADATA
SA400S37/960G,0740617277357,96.77,30,instock,yes,"Kingston A400 (SA400S37/960G) 960GB, 2.5 Inch SSD, SATA 3 Interface, Read 500MB/s, Write 450MB/s, 3 Year Warranty",KINGSTON
X870 PRO-A WIFI,4710483942310,130.81,3,instock,yes,"ASRock X870 Pro-A WiFi AMD AM5 Socket Motherboard, 4 x DDR5 Slots, 3x M.2 Socket, 2.5GbE LAN, Wi-Fi 7, 1x HDMI Port / 2x USB-C (USB4)",ASROCK
21426550,5397231015589,10.61,366,instock,yes,"Norton 360 with Game Optimizer, Antivirus software for 3 Devices, 1-year subscription Includes Secure VPN, Dark Web Monitoring and Password Manager, 50GB of Cloud Storage, PC/Mac/iOS/Android",NORTON
BW021,4260052191149,69.17,33,instock,yes,"be quiet! Light Loop 240mm AIO CPU Liquid Cooler, High-Performance ARGB Lighting, Dual 120mm PWM Fans, Ultra-Quiet Operation, Easy Maintenance, Intel/AMD Compatible, White",BEQUIET
BP005EU,4260052191200,69.8,53,instock,yes,"be quiet! 1000W PURE POWER 12, 80 PLUS Gold, ATX 3.1 compliant and PCIe 5.1 compatible,10-year manufacturer's warranty",BEQUIET
EP2-32306,4255809918346,59.65,1000,instock,yes,Microsoft Office 365 Personal 2025 1 Year 1 User up to 5 devices - Electronic Download ESD,MICROSOFT
KF432C16BB/32,740617319828,343.43,23,instock,yes,"Kingston FURY Beast KF432C16BB/32 32GB (1x 32GB) DIMM System Memory, 3200MHz, DDR4, CL16, Black, Intel XMP",KINGSTON
TC14164GG01,0765441016255,4.72,195,instock,yes,Team C141 64GB USB 2.0 Green USB Flash Drive,TEAM
B550 PG RIPTIDE,4710483935190,74.07,7,instock,yes,"ASRock B550 PG RIPTIDE AMD AM4 Socket Motherboard, ATX, 4x DDR4 Slots, 2x M.2 Socket, 2.5GbE LAN, 1x HDMI Port",ASROCK
BGW86,4260052193891,79.66,5,instock,yes,"be quiet! BGW86  Light Base 500 LX Mid Tower Gaming Case, 1 x USB Type-C / 2 x USB 3.2, High Airflow ATX Case, 4x Pre-Installed ARGB Light Wings LX Fans, ATX / M-ATX / Mini-ITX Compatible",BEQUIET
C11CK65401,8715946702483,47.5,135,instock,yes,"Epson Expression Home XP-4200 C11CK65401 Inkjet Printer, Colour, Wireless, All-in-One, A4, 6.1cm LCD Screen, Duplex",EPSON
MS105GS,6957939001322,8.45,43,instock,yes,Mercusys MS105GS 5 Port Gigabit Ethernet Network Switch Steel Case,MERCUSYS
DTXM/64GB,740617326260,4.01,967,instock,yes,"Kingston DataTraveler ExodiaM DTXM/64GB USB Flash Drive, 64GB, USB 3.2, Blue / Black, Moving Cap Design",KINGSTON
TAPO C720,4895252500219,80.7,4,instock,yes,TP-Link Tapo C720 Smart Floodlight Camera,TP-LINK
ERT-602W,5053118724967,1.09,4,instock,yes,RJ45 (M) to RJ45 (M) CAT6 2m White OEM Moulded Boot Copper UTP Network Cable,TARGET
TM8FP6001T0C101,765441048003,99.23,44,instock,yes,"Team MP33 (TM8FP6001T0C101) 1TB NVMe SSD, M.2 Interface, PCIe Gen3, 2280, Read 1700MB/s, Write 1400MB/s, 3 Year Warranty",TEAM
MR27BE,6957939001728,51.02,8,instock,yes,Mercusys MR27BE BE3600 Dual-Band Wi-Fi 7 Router,MERCUSYS
BL109,4260052190814,6.82,25,instock,yes,"Be Quiet! PURE WINGS 3 140mm PWM High-Speed Case Fan, Rifle Bearing, Newly Designed Fan Blades And Re-Arranged Angle For Extraordinary Air Pressure, 3 Years Warranty",BEQUIET
TL-SG1218MP,6935364072155,121.14,4,instock,yes,TP-Link TL-SG1218MP 18-Port Metal Gigabit Rackmount PoE Switch with 16 PoE+ (250W),TP-LINK
EAP723,8885020623048,67.41,221,instock,yes,TP-Link Omada EAP723 BE3600 Ceiling Mount Wi-Fi 7 Access Point,TP-LINK
73425,4002888734257,8.76,428,instock,yes,"LINDY 73425 30W USB Type A & C Charger UK Plug, 3A, Power Delivery 3.0 + PPS, 2 Output Connectors (USB, 24 pin USB-C), White",LINDY
TAPO P304M,8885020620276,24.9,19,instock,yes,"TP-Link Tapo P304M Smart Wi-Fi Power Strip, 4-Outlets, Matter",TP-LINK
AHD710P-1TU31-CBL,4713218460400,68.17,20,instock,yes,"Adata HD710 Pro Durable 1TB USB 3.1 Portable External Hard Drive IP68 Waterproof, Shockproof, Dustproof, Blue",ADATA
TM8FGM002T0C101,4711430808543,212.06,40,instock,yes,"Team NV5000 (TM8FGM002T0C101) 2TB M.2 Interface, PCIe Gen4x4 with NVMe, 2280, Read 4500MB/s, Write 1900MB/s, 3 Year Warranty",TEAM
TL-WR841N,1210002620659,24.9,20,instock,yes,TP-Link TL-WR841N N300 Wireless Cable Router,TP-LINK
SDCS3/128GB,0740617348453,13.52,143,instock,yes,Kingston Canvas Select 128GB Micro SD UHS-I Flash Card with Adapter,KINGSTON
MPR-2,5053118005813,0.54,41,instock,yes,Target Non Slip Red Mouse Pad,TARGET
MB230-4G,6957939001834,37.9,7,instock,yes,Mercusys MB230-4G 4G+ Cat6 AC1200 Wireless Dual Band Gigabit Router,MERCUSYS
BM007,4260052192764,57.44,32,instock,yes,"be quiet! Dark Perk Ergo Lightweight Ergonomic 32000dpi Wireless Gaming Mouse with 2.4GHz Wireless, PixArt PAW3950 Sensor, 110 Hours Battery Life & 8000 Hz Polling Rate",BEQUIET
AHD710P-1TU31-CYL,4713218460660,68.17,18,instock,yes,"Adata HD710 Pro Durable 1TB USB 3.1 Portable External Hard Drive IP68 Waterproof, Shockproof, Dustproof, Yellow",ADATA
ARCHER T2U PLUS,6935364099879,9.8,38,instock,yes,TP-Link Archer T2U Plus AC600 High Gain Wi-Fi Dual Band USB Adapter,TP-LINK
SFYR2S/4T0,0740617349504,591.4,5,instock,yes,"Kingston FURY Renegade (SFYR2S/4T0 ) 4TB NVMe SSD, M.2 Interface, PCIe 5.0 x4 NVMe, 2280, Up to 14,800MB/s read, 14,000MB/s write, Limited 5-year warranty with free technical support.",KINGSTON
AHV300-2TU31-CBL,4713218465030,81.4,1,instock,yes,"Adata H300 2TB USB 3.1 2.5 Inch Portable External Hard Drive, Blue",ADATA
AHV620S-2TU31-CWH,4713218463081,81.32,10,instock,yes,"Adata HV620S 2TB USB 3.1 2.5 Inch Portable External Hard Drive, White",ADATA
KCP432NS8/16,7406173114880,172.32,10,instock,yes,"Kingston KCP432NS8/16 16GB (1x 16GB) DIMM System Memory, 3200MHz, DDR4, CL22",KINGSTON
KF432C16BB/8,740617319910,74.84,35,instock,yes,"Kingston FURY Beast KF432C16BB/8 8GB (1x 8GB) DIMM System Memory, 3200MHz, DDR4, CL16, Black, Intel XMP",KINGSTON
ARCHER AX12,4895252500882,41.7,20,instock,yes,TP-Link Archer AX12 AX1500 Dual-Band Wi-Fi 6 Router,TP-LINK
BGW72,4260052191781,152.14,18,instock,yes,"be quiet! BGW72  Light Base 900 FX Full Tower Gaming Case - White, 1 x USB Type-C / 2 x USB 3.0,  Tempered Glass Front & Side Window Panel, 4 x Light Wings ARGB Fans, E-ATX / XL-ATX / ATX / M-ATX / Mini-ATX Compatible",BEQUIET
AHD710P-2TU31-CRD,4713218460431,84.45,18,instock,yes,"Adata HD710 Pro Durable 2TB USB 3.1 Portable External Hard Drive IP68 Waterproof, Shockproof, Dustproof, Red",ADATA
KCP556SS6-8,740617335019,92.03,31,instock,yes,"Kingston KCP556SS6-8 8GB (1x 8GB) SODIMM System Memory, 5600MHz, DDR5, CL46",KINGSTON
SKC3000D/2048G,0740617324242,338.18,7,instock,yes,"Kingston KC3000 (SKC3000D/2048G) 2TB NVME M.2 Interface, PCIe 4.0, 2280 SSD, Read 7000MB/s, Write 7000MB/s, 5 Year Warranty",KINGSTON
USB3C-DP-1M,5055781241963,7.55,7,instock,yes,USB-C to DisplayPort 4K 60HZ 1 Meter Black Data Cable,TARGET
KF552C40BB2A-32,740617350357,334.73,19,instock,yes,"Kingston FURY Beast KF552C40BB2A-32 32GB (1x 32GB) DIMM System Memory, 5200MHz, DDR5, CL40, Black, RGB, Intel XMP",KINGSTON
KVR56S46BS8-16,740617334050,167.06,92,instock,yes,"Kingston ValueRAM KVR56S46BS8-16 16GB (1x 16GB) SODIMM System Memory, 5600MHz, DDR5, CL46",KINGSTON
TL-WPA4220 TKIT,1210002614801,61.2,16,instock,yes,"TP-Link TL-WPA4220 TKIT AV600 Powerline Wi-Fi Booster 2 LAN, 3 units",TP-LINK
TL-SG1016,6935364020095,45.4,6,instock,yes,TP-Link TL-SG1016 16-Port Metal Gigabit Rackmount Network Switch,TP-LINK
AHD710P-2TU31-CBK,4713218460424,83.29,28,instock,yes,"Adata HD710 Pro Durable 2TB USB 3.1 Portable External Hard Drive IP68 Waterproof, Shockproof, Dustproof, Black",ADATA
KF556C36BBEK2-32,740617330793,335.74,23,instock,yes,"Kingston FURY Beast KF556C36BBEK2-32 32GB (2x 16GB) DIMM System Memory, 5600MHz, DDR5, CL36, Black, Intel XMP, AMD EXPO",KINGSTON
99CDL2-102,5053118017175,0.64,13,instock,yes,USB 2.0 A (M) to USB 2.0 B (M) 1.8m Black OEM Printer/Scanner Data Cable,TARGET
MS5120W-BLK,0884116366782,15.9,33,instock,yes,DELL Pro Plus Compact Mouse - MS5120W - Black,DELL
SA400S37/480G,0740617263442,79.59,80,instock,yes,"Kingston A400 (SA400S37/480G) 480GB, 2.5 Inch SSD, SATA 3 Interface, Read 500MB/s, Write 450MB/s, 3 Year Warranty",KINGSTON
A620AM PRO RS,4711581490949,64.25,11,instock,yes,"ASRock A620AM PRO RS AMD Socket AM5 Motherboard, 4x DDR5 Slots, 3x M.2 Socket, 2.5GbE LAN, 1x HDMI Port/ 1x DisplayPort ",ASROCK
MA86XH,6957939003500,24.1,29,instock,yes,Mercusys MA86XH AXE5400 Wi-Fi 6E High Gain Wireless USB Adapter,MERCUSYS
73416,4002888734165,6.56,86,instock,yes,"LINDY 73416 Power Adapter, USB, 24 pin USB-C, 20W, Fast Charge, Power Delivery 3.0, White",LINDY
B850 PRO-A WIFI,4711581490192,102.44,69,instock,yes,"ASRock B850 Pro-A WiFi AMD AM5 Socket Motherboard, ATX, 4x DDR5 Slots, 4x M.2 Sockets, 2.5GbE LAN, Wi-Fi 6E, 1x HDMI Port / 1x USB-C",ASROCK
90-APRA24-BAAGA6,4711581493513,41.98,4,instock,yes,"ASRock Pro 240 ARGB AIO Liquid CPU Cooler, 240mm Radiator, Dual 120mm PWM Fans, Addressable RGB, Intel LGA1700/1851 & AMD AM5/AM4 Compatible",ASROCK
SLEG-900-1TCS,4711085944153,125.26,13,instock,yes,"Adata Legend 900 (SLEG-900-1TCS) 1TB NVMe SSD, PCIe Gen4, M.2 Interface, 2280, Read 7000 MB/s, Write 5400 MB/s, Heatsink, 5 Year Warranty",ADATA
EH210,1210002604048,8.36,5,instock,yes,TP-Link EH210 1 to 2 Gigabit Ethernet Splitter,TP-LINK
AHD710P-2TU31-CBL,4713218460677,82.44,7,instock,yes,"Adata HD710 Pro Durable 2TB USB 3.1 Portable External Hard Drive IP68 Waterproof, Shockproof, Dustproof, Blue",ADATA
DTX/256GB,0740617310023,15.2,386,instock,yes,Kingston DataTraveler Exodia 256GB USB 3.2 Blk/Pink USB Flash Drive,KINGSTON
TAPO C220,4895252500943,22.5,24,instock,yes,TP-Link Tapo C220 Pan/Tilt AI Home Security Wi-Fi Camera,TP-LINK
21434702,5397231021184,29.93,30,instock,yes,"Norton 360 Advanced, Antivirus Software for 10 Devices, 1-year Subscription, Includes Secure VPN, Dark Web Monitoring and Password Manager, 200GB of Cloud Storage, PC/Mac/iOS/Android",NORTON
ARCHER T4E,1210002602426,16.5,38,instock,yes,TP-Link Archer T4E AC1200 Wi-Fi and Bluetooth 5.0 PCI Express Adapter,TP-LINK
570-AAIS,4053162963825,5.85,1053,instock,yes,"Dell MS116 Wired USB Mouse, 2-Buttons, 1000dpi and Optical Tracking, Ambidextrous Design for PC, Mac and Laptop, Black",DELL
BL098,4260052188903,19.03,73,instock,yes,"be quiet! Silent Wings Pro 4 PWM Black Fan, 120mm, 3000RPM, 4-Pin PWM Fan Connector, Black Frame, Black Blades, Optimized Fan Blades for the Highest Performance for Radiators & Heat Sinks, 3 Mounting Options, 3 Speed Switch",BEQUIET
TL-SG105PE,6935364052751,38.7,19,instock,yes,TP-Link TL-SG105PE 5-Port Metal Gigabit Easy Smart PoE Switch with 4-Port PoE+ (65W),TP-LINK
30374,4002888303743,5.29,10,instock,yes,Lindy 30374 2.5m UK 3 Pin Plug To IEC C13 (Kettle) & IEC C5 (Clover) 10 Amp Mains Splitter Extension Cable - Black,LINDY
ERT-600-HR,5055781211560,0.45,5,instock,yes,RJ45 (M) to RJ45 (M) CAT6 0.25m Red OEM Moulded Boot Copper UTP Network Cable,TARGET
TL-PA7017P KIT,1210002614245,41.48,13,instock,yes,TP-Link TL-PA7017P KIT AV1000 Gigabit Passthrough Powerline Starter Kit,TP-LINK
30454,4002888304542,2.22,3,instock,yes,Lindy 30454 0.5m UK 3 Pin Plug To Right Angle IEC C7 (Figure-8) 3 Amp Fuse Mains Extension Cable - Black,LINDY
36471,4002888364713,2.36,150,instock,yes,Lindy 36471 1m HDMI (M) 2.0 High Speed Black Line 4096x2160@60Hz Cable with Ethernet - Black,LINDY
TL-PA4010 KIT,1210002614351,31.7,24,instock,yes,TP-Link TL-PA4010 KIT 600Mbps Nano Powerline Twin Pack,TP-LINK
KF432C16BBK2/16,740617319903,149.67,37,instock,yes,"Kingston FURY Beast KF432C16BBK2/16 16GB (2x 8GB) DIMM System Memory, 3200MHz, DDR4, CL16, Black, Intel XMP",KINGSTON
CPE710,6935364053345,48.96,6,instock,yes,TP-Link Pharos CPE710 5GHz AC 867Mbps 23dBi Outdoor CPE,TP-LINK
ERT-600K,5053118002607,0.54,99,instock,yes,RJ45 (M) to RJ45 (M) CAT6 0.5m Black OEM Moulded Boot Copper UTP Network Cable,TARGET
BP025EU,4260052192177,54.55,79,instock,yes,"be quiet! Pure Power 13 M 650W is ATX 3.1 compliant and PCIe 5.1 compatible, 10-year manufacturer's warranty",BEQUIET
TL-SG1218MPE,6935364086930,133.6,5,instock,yes,TP-Link TL-SG1218MPE 18-Port Metal Gigabit Easy Smart PoE Switch with 16-Port PoE+ (250W),TP-LINK
USB3C-DP-2M,5055781241918,8.66,10,instock,yes,USB-C to DisplyPort 4K 60HZ 2 Meter Black Data Cable,TARGET
88BT-103,5053118495737,0.54,1,instock,yes,RJ11 (M) to RJ11 (M) 3m White OEM Cable,TARGET
ERT-601R,5053118439328,0.72,10,instock,yes,RJ45 (M) to RJ45 (M) CAT6 1m Red OEM Moulded Boot Copper UTP Network Cable,TARGET
90-APGA36-BAAGA5,4711581492455,110.87,4,instock,yes,"ASRock Phantom Gaming 360 LCD AIO Liquid CPU Cooler, 360mm Radiator, Triple 120mm PWM ARGB Fans, LCD Display, Intel LGA1700/1851 & AMD AM5/AM4 Compatible",ASROCK
SNV3S/4000G,740617346602,379.56,12,instock,yes,"Kingston NV3 (SNV3S/4000G) 4TB NVMe SSD, M.2 Interface, PCIe Gen4, 2280, Read 6000 MB/s, Write 5000 MB/s, 3 Year Warranty",KINGSTON
TL-SG1048,0807030506089,163.6,1,instock,yes,TP-Link TL-SG1048 48-Port Metal Gigabit Rackmount Network Switch,TP-LINK
BL133,4260052192887,6.9,3,instock,yes,"be quiet! Light Wings LX 120mm PWM Reverse, White, ARGB Lighting, High Airflow, 60,000 Hours, 3 year warranty",BEQUIET
KCP432SD8/16,0740617310986,138.34,7,instock,yes,"Kingston KCP432SD8/16 16GB (1x 16GB) SODIMM System Memory, 3200MHz, DDR4, CL22",KINGSTON
90-ASLA36-WAAGA5,4711581493568,100.59,4,instock,yes,"ASRock Steel Legend 360 LCD White AIO Liquid CPU Cooler, 360mm Radiator, Triple 120mm PWM ARGB Fans, LCD Display, Intel LGA1700/1851 & AMD AM5/AM4 Compatible",ASROCK
36964,4002888369640,6.15,1,instock,yes,Lindy 36964 3m HDMI (M) 2.0 High Speed Anthra Line 4096x2160@60Hz Cable with Ethernet - Black,LINDY
36915,4002888369152,3.79,23,instock,yes,Lindy 36915 0.5m USB-A (M) 3.2 To USB-C (M) 3.2 Black Line 10Gbps Cable - Black,LINDY
TL-PA8010P KIT,1210002614443,66.6,32,instock,yes,TP-Link TL-PA8010P KIT AV1300 Passthrough Powerline Kit,TP-LINK
UE300,6935364091750,8.3,71,instock,yes,TP-Link UE300 USB 3.0 to Gigabit Ethernet Adapter,TP-LINK
AHV620S-1TU31-CBK,4713218461100,65.15,9,instock,yes,"Adata AHV620S-1TU31-CBK 1TB USB 3.1 Black 2.5"" Portable External Hard Drive",ADATA
BL077,4260052188811,34.4,15,instock,yes,"be quiet! Light Wings PWM High Speed Addressable RGB Fan Pack, 120mm, 2500RPM, 4-Pin PWM Fan & 3-Pin ARGB Connectors, Black Frame, Black Blades, ARGB Lighting on Front & Rear, Addressable RGB Hub Included",BEQUIET
BP011EU,4260052191873,33.2,132,instock,yes,"be quiet! System Power 11 650W is ATX 3.1 compliant and PCIe 5.1 compatible, 5-year manufacturer's warranty",BEQUIET
TL-WN823N,6935364050696,6.6,58,instock,yes,"TP-Link TL-WN823N N300 Mini Wi-Fi USB Adapter, QSS button",TP-LINK
SXS2000/2000G,0740617321333,323.61,2,instock,yes,"Kingston XS2000 USB 3.2 Gen 2x2 USB-C External SSD, Up to 2000MB/s Read & 2000MB/s Write Speeds",KINGSTON
36674,4002888366748,1.97,13,instock,yes,"LINDY 36674 Anthra Line USB Cable, USB 2.0 Type-A (M) to USB 2.0 Type-B (M), 3m, Black & Red, Supports Data Transfer Speeds up to 480Mbps, Robust PVC Housing, Nickel Connectors & Gold Plated Contacts, Retail Polybag Packaging",LINDY
ARCHER BE550,4895252503326,195.8,4,instock,yes,TP-Link Archer BE550 BE9300 Tri-Band Wi-Fi 7 Router,TP-LINK
36472,4002888364720,2.73,126,instock,yes,Lindy 36472 2m HDMI (M) 2.0 High Speed Black Line 4096x2160@60Hz Cable with Ethernet - Black,LINDY
TL-SG108E,6935364021863,25.4,22,instock,yes,TP-Link TL-SG108E 8-Port Metal Gigabit Easy Smart Switch,TP-LINK
BW026,4260052192559,83.22,7,instock,yes,"be quiet! Silent Loop 3 420mm All-in-One Liquid CPU Cooler, ARGB Lighting, Silent Wings 4 Fans, 3-Chamber Pump, High-Performance Cooling for Intel & AMD CPUs",BEQUIET
A620AM-X,4711581490819,58.32,5,instock,yes,"ASRock A620AM-X AMD Socket AM5 Motherboard, 2x DDR5 Slots, 2x M.2 Socket, 2.5GbE LAN, 1x HDMI Port / 1x Display Port",ASROCK
36732,4002888367325,1.26,37,instock,yes,"Lindy 36732 1m USB 2.0 Type A to Micro-B Cable, Anthra Line",LINDY
SFYR2S/2T0,0740617349498,290.32,21,instock,yes,"Kingston FURY Renegade (SFYR2S/2T0 ) 2TB NVMe SSD, M.2 Interface, PCIe 5.0 x4 NVMe, 2280, Up to 14,700MB/s read, 14,000MB/s write, Limited 5-year warranty with free technical support.",KINGSTON
TM8PS7001T0C101,0765441040984,70.92,10,instock,yes,"Team MS30 (TM8PS7001T0C101) 1TB, M.2 Sata Interface, Read 530MB/s, Write 480MB/s, 3 Year Warranty",TEAM
KF556S40IB-16,0740617331677,169.49,31,instock,yes,"Kingston FURY Impact KF556S40IB-16 16GB (1x 16GB) SODIMM System Memory, 5600MHz, DDR5, CL40, Intel XMP",KINGSTON
64CBKAT6UK,0198158439534,52.94,37,instock,yes,"Lenovo ThinkVision S22-4e, Full HD (1920 x 1080), 100Hz, 4ms, 16:9, IPS, WLED Monitor, HDMI, VGA, Tilt Adjustable, 3 Year Warranty",LENOVO
DTDUO3CG3/64GB,740617328219,13.06,30,instock,yes,"Kingston DataTraveler DTDUO3CG3/64GB 64GB MicroDuo USB OTG Flash Drive, 3C, USB-C and Type A",KINGSTON
KCP556US8-16,740617334357,167.06,9,instock,yes,"Kingston KCP556US8-16 16GB (1x 16GB) DIMM System Memory, 5600MHz, DDR5, CL46",KINGSTON
BK043,4260052192528,33.88,30,instock,yes,"be quiet! Pure Rock Pro 3 LX CPU Cooler, Universal Socket, 2 x Light Wings Fans, 2000RPM, only 34.8dB(A) at maximum fan speed, 250W TDP, 3-year manufacturer's warranty",BEQUIET
A620AM-HVS,4711581490802,46.9,45,instock,yes,"ASRock A620AM-HVS AMD AM5 Socket Motherboard, Micro-ATX, 2x DDR5 Slots, 2x M.2 Socket, GbE LAN, 1x D-Sub / 1x HDMI Port",ASROCK
36731,4002888367318,0.99,12,instock,yes,"Lindy 36731 0.5m USB 2.0 Type A to Micro-B Cable, Anthra Line",LINDY
99CDL2-1600,5055781239540,0.43,16,instock,yes,USB 2.0 A (M) to USB 2.0 Micro B (M) 0.5m Black OEM Data Cable,TARGET
SMAR-980B-2TCS,4711658150837,252.79,1,instock,yes,"Adata XPG MARS 980 BLADE (SMAR-980B-2TCS) 2TB NVMe SSD, M.2 Interface ,PCIe Gen 5, 2280,  Read 14,000MB/s,  Write 13,000MB/s, 5 Year Warranty",ADATA
